Unnamed: 0,Date,Subcategory,Note,Amount,Income/Expense,Currency,Amount_log,Amount_scaled,Type_Encoded,Month,Day,DayOfWeek,Is_Egyptian_Weekend,Quarter,Month_Part,Category_apparel,Category_beauty,Category_bonus,Category_cook,Category_culture,Category_dividend earned on shares,Category_documents,Category_education,Category_equity mutual fund a,Category_equity mutual fund b,Category_equity mutual fund c,Category_equity mutual fund d,Category_equity mutual fund e,Category_equity mutual fund f,Category_family,Category_festivals,Category_fixed deposit,Category_food,Category_garbage disposal,Category_gift,Category_gpay reward,Category_grooming,Category_health,Category_household,Category_interest,Category_investment,Category_life insurance,Category_maid,Category_maturity amount,Category_money transfer,Category_other,Category_petty cash,Category_public provident fund,Category_recurring deposit,Category_rent,Category_salary,Category_saving bank account 1,Category_saving bank account 2,Category_scrap,Category_self-development,Category_share market,Category_small cap fund 1,Category_small cap fund 2,Category_social life,Category_subscription,Category_tax refund,Category_tourism,Category_transportation,Category_water (jar /tanker),Mode_credit card,Mode_debit card,Mode_equity mutual fund a,Mode_equity mutual fund b,Mode_equity mutual fund c,Mode_equity mutual fund d,Mode_fixed deposit,Mode_recurring deposit,Mode_saving bank account 1,Mode_saving bank account 2,Mode_share market trading
1344,2017-05-17 14:12:16,lunch,Full egg fried rice 100 + Manchurian dry 100,210.0,Expense,INR,5.351858133476067,0.37537666816109466,0,5,17,2,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1345,2017-05-17 10:27:35,tea,Unknown,10.0,Expense,INR,2.3978952727983707,0.11467019198445684,0,5,17,2,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1346,2017-05-16 19:10:09,tea,Unknown,10.0,Expense,INR,2.3978952727983707,0.11467019198445684,0,5,16,1,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1347,2017-05-16 14:39:07,grooming,Razor Blade,247.0,Expense,INR,5.5134287461649825,0.389636327836763,0,5,16,1,0,2,Middle,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1348,2017-05-16 13:22:48,lunch,Non veg combo meal,234.0,Expense,INR,5.459585514144159,0.384884311664532,0,5,16,1,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1349,2017-05-16 13:11:02,tea,Unknown,5.0,Expense,INR,1.791759469228055,0.061174756568908625,0,5,16,1,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1350,2017-05-15 20:42:20,newspaper,March 210 + April 170,380.0,Expense,INR,5.942799375126701,0.4275310844501468,0,5,15,0,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1351,2017-05-15 19:28:42,dinner,Veg cheese grill sandwich,100.0,Expense,INR,4.61512051684126,0.3103547714891879,0,5,15,0,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1352,2017-05-15 19:28:22,breakfast,Poha 25+ tea 10,35.0,Expense,INR,3.58351893845611,0.21930920829028266,0,5,15,0,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1353,2017-05-14 20:06:03,kirana,Shev bhaji sev,50.0,Expense,INR,3.9318256327243257,0.2500495442979492,0,5,14,6,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1354,2017-05-14 14:21:59,lunch,Non veg overloaded pizza,242.0,Expense,INR,5.493061443340548,0.38783878060986166,0,5,14,6,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1355,2017-05-13 20:51:02,dinner,Non veg overloaded pizza,242.0,Expense,INR,5.493061443340548,0.38783878060986166,0,5,13,5,1,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1356,2017-05-13 18:02:21,tea,Unknown,10.0,Expense,INR,2.3978952727983707,0.11467019198445684,0,5,13,5,1,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1357,2017-05-13 18:02:10,lunch,4 chapati,20.0,Expense,INR,3.044522437723423,0.17173925395940143,0,5,13,5,1,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1358,2017-05-13 10:43:50,tea,Unknown,5.0,Expense,INR,1.791759469228055,0.061174756568908625,0,5,13,5,1,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1359,2017-05-13 10:43:17,breakfast,Medu vada 1 plate,35.0,Expense,INR,3.58351893845611,0.21930920829028266,0,5,13,5,1,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1360,2017-05-12 00:00:00,tea,Unknown,10.0,Expense,INR,2.3978952727983707,0.11467019198445684,0,5,12,4,1,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1361,2017-05-12 00:00:00,lunch,4 chapati,20.0,Expense,INR,3.044522437723423,0.17173925395940143,0,5,12,4,1,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1363,2017-05-12 00:00:00,pocket money,Unknown,5000.0,Expense,INR,8.517393171418904,0.6547557679939282,0,5,12,4,1,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1364,2017-05-11 00:00:00,lunch,Full egg fried rice 100 + chicken lollypop 4 pcs 130,233.0,Expense,INR,5.455321115357702,0.3845079506765763,0,5,11,3,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1365,2017-05-11 00:00:00,tata sky,Unknown,230.0,Expense,INR,5.442417710521793,0.38336914109632364,0,5,11,3,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1366,2017-05-11 00:00:00,tea,Unknown,10.0,Expense,INR,2.3978952727983707,0.11467019198445684,0,5,11,3,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1367,2017-05-11 00:00:00,grooming,Body hair removal cream,318.0,Expense,INR,5.765191102784844,0.41185599677777057,0,5,11,3,0,2,Middle,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1368,2017-05-10 00:00:00,stationary,Courier,100.0,Expense,INR,4.61512051684126,0.3103547714891879,0,5,10,2,0,2,Start,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1369,2017-05-10 00:00:00,stationary,Xerox,12.0,Expense,INR,2.5649493574615367,0.12941380380273682,0,5,10,2,0,2,Start,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
